brand_id,brand_name,area_id,area_name,robust_rank,top_dna_match_features,competition_risk_score,same_brand_nearest_distance_m,size_note
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110023,서울대병원,99.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.823030303030303,2218.403930774457,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110024,혜화동주민센터,100.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.5354545454545454,2637.467914463214,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110025,충신시장옆,101.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.38696969696969696,1761.5640777200806,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110001,이북5도청사,69.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.025000000000000005,2641.754152070837,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110004,대신고등학교,70.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.2521212121212121,1107.0627804761616,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110005,세검정,71.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.04196969696969696,2079.606934021927,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110006,부암동주민센터,72.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.20075757575757575,1556.5101991509443,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110007,사직공원(한국사회과학도서관),73.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.22818181818181818,720.2923017384417,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110009,자하문터널,74.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.1416666666666667,1952.8248769579386,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080500016,던킨/던킨도너츠,3110011,청운초등학교,75.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_tmzon_21_24_selng_co | bakery_sun_selng_co,0.2913636363636364,1387.920746981746,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
